!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E22'  TableTitle=''  Document='MGluR'														
!TimePoint	!Time	>Y11	SD_Y11	>Y12	SD_Y12	>Y13	SD_Y13	>Y14	SD_Y14	>Y8	SD_Y8	>Y9	SD_Y9	>Y15	SD_Y15
E22T88	440	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T89	445	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T90	450	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T91	455	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T92	460	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T93	465	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T94	470	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T95	475	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T96	480	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T97	485	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T98	490	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T99	495	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T100	500	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T101	505	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T102	510	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T103	515	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T104	520	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T105	525	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T106	530	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T107	535	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T108	540	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T109	545	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T110	550	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T111	555	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T112	560	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T113	565	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T114	570	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T115	575	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T116	580	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T117	585	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T118	590	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T119	595	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T120	600	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T121	605	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T122	610	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T123	615	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T124	620	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T125	625	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T126	630	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T127	635	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T128	640	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T129	645	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T130	650	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T131	655	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T132	660	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T133	665	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T134	670	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T135	675	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T136	680	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T137	685	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T138	690	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T139	695	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T140	700	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T141	705	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T142	710	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T143	715	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T144	720	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T145	725	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T146	730	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T147	735	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T148	740	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T149	745	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T150	750	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T151	755	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T152	760	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T153	765	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T154	770	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T155	775	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T156	780	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T157	785	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T158	790	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T159	795	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T160	800	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T161	805	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T162	810	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T163	815	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T164	820	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T165	825	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T166	830	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T167	835	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T168	840	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T169	845	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T170	850	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T171	855	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T172	860	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T173	865	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T174	870	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T175	875	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
E22T176	880	69743	6974.3	2490.8086	249.0809	1992.6469	199.2647	1156.3267	115.6327	1494.49	149.449	996.3267	99.6327	498.1633	49.8163
