!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E26'  TableTitle=''  Document='MGluR'														
!TimePoint	!Time	>Y3	SD_Y3	>Y5	SD_Y5	>Y6	SD_Y6	>Y7	SD_Y7	>Y10	SD_Y10	>Y13	SD_Y13	>Y14	SD_Y14
E26T66	66	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T67	67	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T68	68	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T69	69	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T70	70	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T71	71	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T72	72	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T73	73	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T74	74	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T75	75	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T76	76	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T77	77	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T78	78	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T79	79	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T80	80	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T81	81	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T82	82	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T83	83	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T84	84	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T85	85	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T86	86	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T87	87	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T88	88	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T89	89	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T90	90	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T91	91	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T92	92	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T93	93	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T94	94	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T95	95	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T96	96	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T97	97	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T98	98	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T99	99	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T100	100	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T101	101	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T102	102	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T103	103	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T104	104	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T105	105	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T106	106	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T107	107	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T108	108	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T109	109	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T110	110	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T111	111	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T112	112	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T113	113	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T114	114	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T115	115	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T116	116	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T117	117	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T118	118	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T119	119	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T120	120	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T121	121	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T122	122	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T123	123	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T124	124	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T125	125	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T126	126	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T127	127	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T128	128	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T129	129	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T130	130	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T131	131	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T132	132	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T133	133	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T134	134	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T135	135	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T136	136	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T137	137	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T138	138	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T139	139	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T140	140	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T141	141	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T142	142	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T143	143	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T144	144	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T145	145	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T146	146	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T147	147	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T148	148	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T149	149	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T150	150	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T151	151	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T152	152	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T153	153	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T154	154	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T155	155	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T156	156	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T157	157	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T158	158	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T159	159	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T160	160	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T161	161	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T162	162	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T163	163	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T164	164	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T165	165	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T166	166	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T167	167	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T168	168	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T169	169	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T170	170	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T171	171	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T172	172	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T173	173	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T174	174	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T175	175	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T176	176	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T177	177	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T178	178	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T179	179	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T180	180	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T181	181	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T182	182	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T183	183	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T184	184	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T185	185	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T186	186	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T187	187	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T188	188	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T189	189	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T190	190	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T191	191	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T192	192	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T193	193	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T194	194	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T195	195	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T196	196	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T197	197	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T198	198	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T199	199	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T200	200	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T201	201	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T202	202	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T203	203	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T204	204	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T205	205	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T206	206	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T207	207	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T208	208	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T209	209	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T210	210	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T211	211	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T212	212	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T213	213	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T214	214	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T215	215	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T216	216	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T217	217	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T218	218	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T219	219	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T220	220	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T221	221	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T222	222	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T223	223	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T224	224	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T225	225	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T226	226	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T227	227	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T228	228	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T229	229	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T230	230	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T231	231	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T232	232	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T233	233	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T234	234	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T235	235	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T236	236	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T237	237	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T238	238	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T239	239	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T240	240	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T241	241	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T242	242	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T243	243	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T244	244	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T245	245	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T246	246	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T247	247	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T248	248	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T249	249	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T250	250	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T251	251	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T252	252	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T253	253	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T254	254	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T255	255	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T256	256	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T257	257	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T258	258	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T259	259	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T260	260	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T261	261	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T262	262	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T263	263	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T264	264	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T265	265	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T266	266	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T267	267	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T268	268	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T269	269	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T270	270	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T271	271	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T272	272	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T273	273	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T274	274	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T275	275	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T276	276	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T277	277	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E26T278	278	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
