!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E12'  TableTitle=''  Document='MGluR'														
!TimePoint	!Time	>Y8	SD_Y8	>Y10	SD_Y10										
	296	0.96892	0.012242	0.9701	0.01428										
	297	0.96942	0.012098	0.97054	0.014122										
	298	0.96992	0.011955	0.97099	0.013966										
	299	0.97041	0.011814	0.97142	0.013812										
	300	0.97089	0.011674	0.97185	0.013659										
	301	0.97136	0.011536	0.97227	0.013507										
	302	0.97182	0.011399	0.97269	0.013357										
	303	0.97228	0.011263	0.9731	0.013209										
	304	0.97273	0.011129	0.9735	0.013062										
	305	0.97317	0.010997	0.9739	0.012917										
	306	0.97361	0.010866	0.97429	0.012773										
	307	0.97404	0.010736	0.97467	0.012631										
	308	0.97446	0.010608	0.97505	0.01249										
	309	0.97487	0.010481	0.97542	0.01235										
	310	0.97528	0.010355	0.97579	0.012212										
	311	0.97568	0.010231	0.97615	0.012076										
	312	0.97607	0.010108	0.97651	0.01194										
	313	0.97646	0.009986	0.97686	0.011806										
	314	0.97684	0.0098656	0.97721	0.011674										
	315	0.97722	0.0097467	0.97755	0.011543										
	316	0.97759	0.009629	0.97788	0.011413										
	317	0.97795	0.0095125	0.97821	0.011285										
	318	0.97831	0.0093974	0.97854	0.011158										
	319	0.97866	0.0092835	0.97886	0.011032										
	320	0.979	0.0091709	0.97917	0.010907										
	321	0.97934	0.0090596	0.97948	0.010784										
	322	0.97968	0.0089494	0.97979	0.010662										
	323	0.98001	0.0088405	0.98009	0.010542										
	324	0.98033	0.0087328	0.98039	0.010423										
	325	0.98065	0.0086263	0.98068	0.010305										
	326	0.98096	0.008521	0.98097	0.010188										
	327	0.98127	0.0084169	0.98125	0.010072										
	328	0.98157	0.0083139	0.98153	0.0099579										
	329	0.98187	0.0082121	0.98181	0.0098448										
	330	0.98216	0.0081115	0.98208	0.0097329										
	331	0.98245	0.008012	0.98234	0.0096222										
	332	0.98273	0.0079136	0.98261	0.0095126										
	333	0.98301	0.0078163	0.98286	0.0094043										
	334	0.98328	0.0077202	0.98312	0.0092971										
	335	0.98355	0.0076251	0.98337	0.009191										
