!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E18'  TableTitle=''  Document='MGluR'		
!TimePoint	!Time	>Y10	SD_Y10
E18T105	200.5	0.78218	0.059855
E18T106	200.6	0.78218	0.059855
E18T107	200.7	0.78218	0.059855
E18T108	200.8	0.78218	0.059855
E18T109	200.9	0.78218	0.059855
E18T110	201	0.78218	0.059855
E18T111	201.1	0.78218	0.059855
E18T112	201.2	0.78218	0.059855
E18T113	201.3	0.78218	0.059855
E18T114	201.4	0.78218	0.059855
E18T115	201.5	0.78218	0.059855
E18T116	201.6	0.78218	0.059855
E18T117	201.7	0.78218	0.059855
E18T118	201.8	0.78218	0.059855
E18T119	201.9	0.78218	0.059855
E18T120	202	0.78218	0.059855
E18T121	202.1	0.78218	0.059855
E18T122	202.2	0.78218	0.059855
E18T123	202.3	0.78218	0.059855
E18T124	202.4	0.78218	0.059855
E18T125	202.5	0.78218	0.059855
E18T126	202.6	0.78218	0.059855
E18T127	202.7	0.78218	0.059855
E18T128	202.8	0.78218	0.059855
E18T129	202.9	0.78218	0.059855
E18T130	203	0.78218	0.059855
E18T131	203.1	0.78218	0.059855
E18T132	203.2	0.78218	0.059855
E18T133	203.3	0.78218	0.059855
E18T134	203.4	0.78218	0.059855
E18T135	203.5	0.78218	0.059855
E18T136	203.6	0.78218	0.059855
E18T137	203.7	0.78218	0.059855
E18T138	203.8	0.78218	0.059855
E18T139	203.9	0.78218	0.059855
E18T140	204	0.78218	0.059855
E18T141	204.1	0.78218	0.059855
E18T142	204.2	0.78218	0.059855
E18T143	204.3	0.78218	0.059855
E18T144	204.4	0.78218	0.059855
E18T145	204.5	0.78218	0.059855
E18T146	204.6	0.78218	0.059855
E18T147	204.7	0.78218	0.059855
E18T148	204.8	0.78218	0.059855
E18T149	204.9	0.78218	0.059855
E18T150	400	0.47401	0.084039
E18T151	400.1	0.47401	0.084039
E18T152	400.2	0.47401	0.084039
E18T153	400.3	0.47401	0.084039
E18T154	400.4	0.47401	0.084039
E18T155	400.5	0.47401	0.084039
E18T156	400.6	0.47401	0.084039
E18T157	400.7	0.47401	0.084039
E18T158	400.8	0.47401	0.084039
E18T159	400.9	0.47401	0.084039
E18T160	401	0.47401	0.084039
E18T161	401.1	0.47401	0.084039
E18T162	401.2	0.47401	0.084039
E18T163	401.3	0.47401	0.084039
E18T164	401.4	0.47401	0.084039
E18T165	401.5	0.47401	0.084039
E18T166	401.6	0.47401	0.084039
E18T167	401.7	0.47401	0.084039
E18T168	401.8	0.47401	0.084039
E18T169	401.9	0.47401	0.084039
E18T170	402	0.47401	0.084039
E18T171	402.1	0.47401	0.084039
E18T172	402.2	0.47401	0.084039
E18T173	402.3	0.47401	0.084039
E18T174	402.4	0.47401	0.084039
E18T175	402.5	0.47401	0.084039
E18T176	402.6	0.47401	0.084039
E18T177	402.7	0.47401	0.084039
E18T178	402.8	0.47401	0.084039
E18T179	402.9	0.47401	0.084039
E18T180	403	0.47401	0.084039
E18T181	403.1	0.47401	0.084039
E18T182	403.2	0.47401	0.084039
E18T183	403.3	0.47401	0.084039
E18T184	403.4	0.47401	0.084039
E18T185	403.5	0.47401	0.084039
E18T186	403.6	0.47401	0.084039
E18T187	403.7	0.47401	0.084039
E18T188	403.8	0.47401	0.084039
E18T189	403.9	0.47401	0.084039
E18T190	404	0.47401	0.084039
E18T191	404.1	0.47401	0.084039
E18T192	404.2	0.47401	0.084039
E18T193	404.3	0.47401	0.084039
E18T194	404.4	0.47401	0.084039
E18T195	404.5	0.47401	0.084039
E18T196	404.6	0.47401	0.084039
E18T197	404.7	0.47401	0.084039
E18T198	404.8	0.47401	0.084039
E18T199	404.9	0.47401	0.084039
E18T200	600	0.19554	0.088271
E18T201	600.1	0.19554	0.088271
E18T202	600.2	0.19554	0.088271
E18T203	600.3	0.19554	0.088271
E18T204	600.4	0.19554	0.088271
E18T205	600.5	0.19554	0.088271
E18T206	600.6	0.19554	0.088271
E18T207	600.7	0.19554	0.088271
E18T208	600.8	0.19554	0.088271
E18T209	600.9	0.19554	0.088271
E18T210	601	0.19554	0.088271
E18T211	601.1	0.19554	0.088271
E18T212	601.2	0.19554	0.088271
E18T213	601.3	0.19554	0.088271
E18T214	601.4	0.19554	0.088271
E18T215	601.5	0.19554	0.088271
E18T216	601.6	0.19554	0.088271
E18T217	601.7	0.19554	0.088271
E18T218	601.8	0.19554	0.088271
E18T219	601.9	0.19554	0.088271
E18T220	602	0.19554	0.088271
E18T221	602.1	0.19554	0.088271
E18T222	602.2	0.19554	0.088271
E18T223	602.3	0.19554	0.088271
E18T224	602.4	0.19554	0.088271
E18T225	602.5	0.19554	0.088271
E18T226	602.6	0.19554	0.088271
E18T227	602.7	0.19554	0.088271
E18T228	602.8	0.19554	0.088271
E18T229	602.9	0.19554	0.088271
E18T230	603	0.19554	0.088271
E18T231	603.1	0.19554	0.088271
E18T232	603.2	0.19554	0.088271
E18T233	603.3	0.19554	0.088271
E18T234	603.4	0.19554	0.088271
E18T235	603.5	0.19554	0.088271
E18T236	603.6	0.19554	0.088271
E18T237	603.7	0.19554	0.088271
E18T238	603.8	0.19554	0.088271
E18T239	603.9	0.19554	0.088271
E18T240	604	0.19554	0.088271
E18T241	604.1	0.19554	0.088271
E18T242	604.2	0.19554	0.088271
E18T243	604.3	0.19554	0.088271
E18T244	604.4	0.19554	0.088271
E18T245	604.5	0.19554	0.088271
E18T246	604.6	0.19554	0.088271
E18T247	604.7	0.19554	0.088271
E18T248	604.8	0.19554	0.088271
E18T249	604.9	0.19554	0.088271
E18T250	800	0	0.039903
E18T251	800.1	0	0.039903
E18T252	800.2	0	0.039903
E18T253	800.3	0	0.039903
E18T254	800.4	0	0.039903
E18T255	800.5	0	0.039903
E18T256	800.6	0	0.039903
E18T257	800.7	0	0.039903
E18T258	800.8	0	0.039903
E18T259	800.9	0	0.039903
E18T260	801	0	0.039903
E18T261	801.1	0	0.039903
E18T262	801.2	0	0.039903
E18T263	801.3	0	0.039903
E18T264	801.4	0	0.039903
E18T265	801.5	0	0.039903
E18T266	801.6	0	0.039903
E18T267	801.7	0	0.039903
E18T268	801.8	0	0.039903
E18T269	801.9	0	0.039903
E18T270	802	0	0.039903
E18T271	802.1	0	0.039903
E18T272	802.2	0	0.039903
E18T273	802.3	0	0.039903
E18T274	802.4	0	0.039903
E18T275	802.5	0	0.039903
E18T276	802.6	0	0.039903
E18T277	802.7	0	0.039903
E18T278	802.8	0	0.039903
E18T279	802.9	0	0.039903
E18T280	803	0	0.039903
E18T281	803.1	0	0.039903
E18T282	803.2	0	0.039903
E18T283	803.3	0	0.039903
E18T284	803.4	0	0.039903
E18T285	803.5	0	0.039903
E18T286	803.6	0	0.039903
E18T287	803.7	0	0.039903
E18T288	803.8	0	0.039903
E18T289	803.9	0	0.039903
E18T290	804	0	0.039903
E18T291	804.1	0	0.039903
E18T292	804.2	0	0.039903
E18T293	804.3	0	0.039903
E18T294	804.4	0	0.039903
E18T295	804.5	0	0.039903
E18T296	804.6	0	0.039903
E18T297	804.7	0	0.039903
E18T298	804.8	0	0.039903
E18T299	804.9	0	0.039903
E18T300	1000	0	1
E18T301	1000.1	0	1
E18T302	1000.2	0	1
E18T303	1000.3	0	1
E18T304	1000.4	0	1
E18T305	1000.5	0	1
E18T306	1000.6	0	1
E18T307	1000.7	0	1
E18T308	1000.8	0	1
E18T309	1000.9	0	1
E18T310	1001	0	1
E18T311	1001.1	0	1
E18T312	1001.2	0	1
E18T313	1001.3	0	1
E18T314	1001.4	0	1
E18T315	1001.5	0	1
E18T316	1001.6	0	1
E18T317	1001.7	0	1
E18T318	1001.8	0	1
E18T319	1001.9	0	1
E18T320	1002	0	1
E18T321	1002.1	0	1
E18T322	1002.2	0	1
E18T323	1002.3	0	1
E18T324	1002.4	0	1
E18T325	1002.5	0	1
E18T326	1002.6	0	1
E18T327	1002.7	0	1
E18T328	1002.8	0	1
E18T329	1002.9	0	1
E18T330	1003	0	1
E18T331	1003.1	0	1
E18T332	1003.2	0	1
E18T333	1003.3	0	1
E18T334	1003.4	0	1
E18T335	1003.5	0	1
E18T336	1003.6	0	1
E18T337	1003.7	0	1
E18T338	1003.8	0	1
E18T339	1003.9	0	1
E18T340	1004	0	1
E18T341	1004.1	0	1
E18T342	1004.2	0	1
E18T343	1004.3	0	1
E18T344	1004.4	0	1
E18T345	1004.5	0	1
E18T346	1004.6	0	1
E18T347	1004.7	0	1
E18T348	1004.8	0	1
E18T349	1004.9	0	1
