!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E7'  TableTitle=''  Document='MGluR'						
!TimePoint	!Time	>Y5	SD_Y5	>Y6	SD_Y6		
E7T202	200.02	0.059856	0.5	0.91321	0.5	0.59856	1
E7T203	200.04	0.059856	0.5	0.91321	0.5	0.59856	1
E7T204	200.06	0.059856	0.5	0.91321	0.5	0.59856	1
E7T205	200.08	0.059856	0.5	0.91321	0.5	0.59856	1
E7T206	200.1	0.059856	0.5	0.91321	0.5	0.59856	1
E7T207	200.12	0.059856	0.5	0.91321	0.5	0.59856	1
E7T208	200.14	0.059856	0.5	0.91321	0.5	0.59856	1
E7T209	200.16	0.059856	0.5	0.91321	0.5	0.59856	1
E7T210	200.18	0.059856	0.5	0.91321	0.5	0.59856	1
E7T211	200.2	0.059856	0.5	0.91321	0.5	0.59856	1
E7T212	200.22	0.059856	0.5	0.91321	0.5	0.59856	1
E7T213	200.24	0.059856	0.5	0.91321	0.5	0.59856	1
E7T214	200.26	0.059856	0.5	0.91321	0.5	0.59856	1
E7T215	200.28	0.059856	0.5	0.91321	0.5	0.59856	1
E7T216	200.3	0.059856	0.5	0.91321	0.5	0.59856	1
E7T217	200.32	0.059856	0.5	0.91321	0.5	0.59856	1
E7T218	200.34	0.059856	0.5	0.91321	0.5	0.59856	1
E7T219	200.36	0.059856	0.5	0.91321	0.5	0.59856	1
E7T220	200.38	0.059856	0.5	0.91321	0.5	0.59856	1
E7T221	200.4	0.059856	0.5	0.91321	0.5	0.59856	1
E7T222	200.42	0.059856	0.5	0.91321	0.5	0.59856	1
E7T223	200.44	0.059856	0.5	0.91321	0.5	0.59856	1
E7T224	200.46	0.059856	0.5	0.91321	0.5	0.59856	1
E7T225	200.48	0.059856	0.5	0.91321	0.5	0.59856	1
E7T226	200.5	0.059856	0.5	0.91321	0.5	0.59856	1
E7T227	200.52	0.059856	0.5	0.91321	0.5	0.59856	1
E7T228	200.54	0.059856	0.5	0.91321	0.5	0.59856	1
E7T229	200.56	0.059856	0.5	0.91321	0.5	0.59856	1
E7T230	200.58	0.059856	0.5	0.91321	0.5	0.59856	1
E7T231	200.6	0.059856	0.5	0.91321	0.5	0.59856	1
E7T232	200.62	0.059856	0.5	0.91321	0.5	0.59856	1
E7T233	200.64	0.059856	0.5	0.91321	0.5	0.59856	1
E7T234	200.66	0.059856	0.5	0.91321	0.5	0.59856	1
E7T235	200.68	0.059856	0.5	0.91321	0.5	0.59856	1
E7T236	200.7	0.059856	0.5	0.91321	0.5	0.59856	1
E7T237	200.72	0.059856	0.5	0.91321	0.5	0.59856	1
E7T238	200.74	0.059856	0.5	0.91321	0.5	0.59856	1
E7T239	200.76	0.059856	0.5	0.91321	0.5	0.59856	1
E7T240	200.78	0.059856	0.5	0.91321	0.5	0.59856	1
E7T241	200.8	0.059856	0.5	0.91321	0.5	0.59856	1
E7T242	200.82	0.059856	0.5	0.91321	0.5	0.59856	1
E7T243	200.84	0.059856	0.5	0.91321	0.5	0.59856	1
E7T244	200.86	0.059856	0.5	0.91321	0.5	0.59856	1
E7T245	200.88	0.059856	0.5	0.91321	0.5	0.59856	1
E7T246	200.9	0.059856	0.5	0.91321	0.5	0.59856	1
E7T247	200.92	0.059856	0.5	0.91321	0.5	0.59856	1
E7T248	200.94	0.059856	0.5	0.91321	0.5	0.59856	1
E7T249	200.96	0.059856	0.5	0.91321	0.5	0.59856	1
E7T250	200.98	0.059856	0.5	0.91321	0.5	0.59856	1
E7T251	300	0.24045	0.5	0.56393	0.5	1	1
E7T252	300.02	0.24045	0.5	0.56393	0.5	1	1
E7T253	300.04	0.24045	0.5	0.56393	0.5	1	1
E7T254	300.06	0.24045	0.5	0.56393	0.5	1	1
E7T255	300.08	0.24045	0.5	0.56393	0.5	1	1
E7T256	300.1	0.24045	0.5	0.56393	0.5	1	1
E7T257	300.12	0.24045	0.5	0.56393	0.5	1	1
E7T258	300.14	0.24045	0.5	0.56393	0.5	1	1
E7T259	300.16	0.24045	0.5	0.56393	0.5	1	1
E7T260	300.18	0.24045	0.5	0.56393	0.5	1	1
E7T261	300.2	0.24045	0.5	0.56393	0.5	1	1
E7T262	300.22	0.24045	0.5	0.56393	0.5	1	1
E7T263	300.24	0.24045	0.5	0.56393	0.5	1	1
E7T264	300.26	0.24045	0.5	0.56393	0.5	1	1
E7T265	300.28	0.24045	0.5	0.56393	0.5	1	1
E7T266	300.3	0.24045	0.5	0.56393	0.5	1	1
E7T267	300.32	0.24045	0.5	0.56393	0.5	1	1
E7T268	300.34	0.24045	0.5	0.56393	0.5	1	1
E7T269	300.36	0.24045	0.5	0.56393	0.5	1	1
E7T270	300.38	0.24045	0.5	0.56393	0.5	1	1
E7T271	300.4	0.24045	0.5	0.56393	0.5	1	1
E7T272	300.42	0.24045	0.5	0.56393	0.5	1	1
E7T273	300.44	0.24045	0.5	0.56393	0.5	1	1
E7T274	300.46	0.24045	0.5	0.56393	0.5	1	1
E7T275	300.48	0.24045	0.5	0.56393	0.5	1	1
E7T276	300.5	0.24045	0.5	0.56393	0.5	1	1
E7T277	300.52	0.24045	0.5	0.56393	0.5	1	1
E7T278	300.54	0.24045	0.5	0.56393	0.5	1	1
E7T279	300.56	0.24045	0.5	0.56393	0.5	1	1
E7T280	300.58	0.24045	0.5	0.56393	0.5	1	1
E7T281	300.6	0.24045	0.5	0.56393	0.5	1	1
E7T282	300.62	0.24045	0.5	0.56393	0.5	1	1
E7T283	300.64	0.24045	0.5	0.56393	0.5	1	1
E7T284	300.66	0.24045	0.5	0.56393	0.5	1	1
E7T285	300.68	0.24045	0.5	0.56393	0.5	1	1
E7T286	300.7	0.24045	0.5	0.56393	0.5	1	1
E7T287	300.72	0.24045	0.5	0.56393	0.5	1	1
E7T288	300.74	0.24045	0.5	0.56393	0.5	1	1
E7T289	300.76	0.24045	0.5	0.56393	0.5	1	1
E7T290	300.78	0.24045	0.5	0.56393	0.5	1	1
E7T291	300.8	0.24045	0.5	0.56393	0.5	1	1
E7T292	300.82	0.24045	0.5	0.56393	0.5	1	1
E7T293	300.84	0.24045	0.5	0.56393	0.5	1	1
E7T294	300.86	0.24045	0.5	0.56393	0.5	1	1
E7T295	300.88	0.24045	0.5	0.56393	0.5	1	1
E7T296	300.9	0.24045	0.5	0.56393	0.5	1	1
E7T297	300.92	0.24045	0.5	0.56393	0.5	1	1
E7T298	300.94	0.24045	0.5	0.56393	0.5	1	1
E7T299	300.96	0.24045	0.5	0.56393	0.5	1	1
E7T300	300.98	0.24045	0.5	0.56393	0.5	1	1
E7T301	400	0.76264	0.5	0.15714	0.5	1	1
E7T302	400.02	0.76264	0.5	0.15714	0.5	1	1
E7T303	400.04	0.76264	0.5	0.15714	0.5	1	1
E7T304	400.06	0.76264	0.5	0.15714	0.5	1	1
E7T305	400.08	0.76264	0.5	0.15714	0.5	1	1
E7T306	400.1	0.76264	0.5	0.15714	0.5	1	1
E7T307	400.12	0.76264	0.5	0.15714	0.5	1	1
E7T308	400.14	0.76264	0.5	0.15714	0.5	1	1
E7T309	400.16	0.76264	0.5	0.15714	0.5	1	1
E7T310	400.18	0.76264	0.5	0.15714	0.5	1	1
E7T311	400.2	0.76264	0.5	0.15714	0.5	1	1
E7T312	400.22	0.76264	0.5	0.15714	0.5	1	1
E7T313	400.24	0.76264	0.5	0.15714	0.5	1	1
E7T314	400.26	0.76264	0.5	0.15714	0.5	1	1
E7T315	400.28	0.76264	0.5	0.15714	0.5	1	1
E7T316	400.3	0.76264	0.5	0.15714	0.5	1	1
E7T317	400.32	0.76264	0.5	0.15714	0.5	1	1
E7T318	400.34	0.76264	0.5	0.15714	0.5	1	1
E7T319	400.36	0.76264	0.5	0.15714	0.5	1	1
E7T320	400.38	0.76264	0.5	0.15714	0.5	1	1
E7T321	400.4	0.76264	0.5	0.15714	0.5	1	1
E7T322	400.42	0.76264	0.5	0.15714	0.5	1	1
E7T323	400.44	0.76264	0.5	0.15714	0.5	1	1
