!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E16'  TableTitle=''  Document='MGluR'		
!TimePoint	!Time	>Y10	SD_Y10
E16T0	0	1	0.001
E16T1	1	1	0.001
E16T2	2	1	0.001
E16T3	3	1	0.001
E16T4	4	1	0.001
E16T5	5	1	0.001
E16T6	6	1	0.001
E16T7	7	1	0.001
E16T8	8	1	0.001
E16T9	9	1	0.001
E16T10	10	1	0.001
E16T11	11	1	0.001
E16T12	12	1	0.001
E16T13	13	1	0.001
E16T14	14	1	0.001
E16T15	15	1	0.001
E16T16	16	1	0.001
E16T17	17	1	0.001
E16T18	18	1	0.001
E16T19	19	1	0.001
E16T20	20	1	0.001
E16T21	21	0.99748	0.010602
E16T22	22	0.88628	0.053997
E16T23	23	0.72436	0.052008
E16T24	24	0.59201	0.05152
E16T25	25	0.48411	0.05093
E16T26	26	0.3961	0.049417
E16T27	27	0.32425	0.04698
E16T28	28	0.26557	0.04386
E16T29	29	0.2176	0.040321
E16T30	30	0.17838	0.036593
E16T31	31	0.14628	0.032848
E16T32	32	0.12	0.029212
E16T33	33	0.09847	0.025768
E16T34	34	0.080822	0.022568
E16T35	35	0.066347	0.019641
E16T36	36	0.054469	0.016999
E16T37	37	0.044717	0.014639
E16T38	38	0.036705	0.012555
E16T39	39	0.03012	0.010729
E16T40	40	0.024705	0.0091446
E16T41	41	0.02025	0.0077792
E16T42	42	0.016582	0.0066099
E16T43	43	0.013562	0.0056127
E16T44	44	0.011073	0.004764
E16T45	45	0.0090215	0.0040411
E16T46	46	0.0073294	0.003423
E16T47	47	0.0059332	0.0028916
E16T48	48	0.0047806	0.0024318
E16T49	49	0.0038288	0.0020313
E16T50	50	0.0030423	0.0016808
E16T51	51	0.0023924	0.0013733
E16T52	52	0.0018554	0.0011035
E16T53	53	0.0014118	0.001
E16T54	54	0.0010465	0.001
E16T55	55	0.0007463	0.001
E16T56	56	0.00050186	0.001
E16T57	57	0.00030712	0.001
E16T58	58	0.00015821	0.001
E16T59	59	5.4793e-05	0.001
E16T60	60	0	0.001
E16T61	61	1.2251e-06	0.001
E16T62	62	7.4662e-05	0.001
E16T63	63	0.00023565	0.001
E16T64	64	0.00050729	0.001
E16T65	65	0.00092396	0.001
E16T66	66	0.0015216	0.0015954
E16T67	67	0.0023475	0.0026109
E16T68	68	0.0034545	0.0040154
E16T69	69	0.0048946	0.0058408
E16T70	70	0.0067246	0.0080835
E16T71	71	0.0089833	0.010692
E16T72	72	0.011712	0.013587
E16T73	73	0.014934	0.016673
E16T74	74	0.018676	0.019851
E16T75	75	0.022942	0.023024
E16T76	76	0.027712	0.026105
E16T77	77	0.032962	0.029021
E16T78	78	0.038645	0.031721
E16T79	79	0.044715	0.034166
E16T80	80	0.051128	0.036325
E16T81	81	0.057829	0.03819
E16T82	82	0.064755	0.039775
E16T83	83	0.071855	0.041098
E16T84	84	0.079075	0.04219
E16T85	85	0.086376	0.043081
E16T86	86	0.09372	0.043806
E16T87	87	0.10108	0.044398
E16T88	88	0.10843	0.044883
E16T89	89	0.11576	0.045299
E16T90	90	0.12305	0.045667
E16T91	91	0.13029	0.046
E16T92	92	0.13748	0.046307
E16T93	93	0.14462	0.046599
E16T94	94	0.1517	0.046886
E16T95	95	0.15872	0.047171
E16T96	96	0.16568	0.047456
E16T97	97	0.17259	0.047745
E16T98	98	0.17944	0.048036
E16T99	99	0.18623	0.048332
E16T100	100	0.19296	0.048631
	101	0.19963	0.048934
	102	0.20625	0.049241
	103	0.21281	0.04955
	104	0.21931	0.049862
	105	0.22576	0.050176
	106	0.23216	0.050491
	107	0.2385	0.050807
	108	0.24478	0.051123
	109	0.25102	0.05144
	110	0.2572	0.051756
	111	0.26332	0.052071
	112	0.2694	0.052385
	113	0.27542	0.052698
	114	0.28139	0.053008
	115	0.28732	0.053317
	116	0.29319	0.053623
	117	0.29901	0.053926
	118	0.30478	0.054226
	119	0.31051	0.054522
	120	0.31618	0.054815
	121	0.32181	0.055104
	122	0.32739	0.055389
	123	0.33292	0.055669
	124	0.3384	0.055946
	125	0.34384	0.056217
	126	0.34923	0.056484
	127	0.35458	0.056746
	128	0.35988	0.057003
	129	0.36514	0.057256
	130	0.37035	0.057502
	131	0.37552	0.057744
	132	0.38065	0.05798
	133	0.38573	0.058211
	134	0.39077	0.058437
	135	0.39576	0.058656
	136	0.40071	0.058871
	137	0.40563	0.05908
	138	0.4105	0.059283
	139	0.41533	0.059481
	140	0.42012	0.059672
	141	0.42486	0.059859
	142	0.42957	0.060039
	143	0.43424	0.060214
	144	0.43887	0.060384
	145	0.44346	0.060548
	146	0.44801	0.060706
	147	0.45253	0.060858
	148	0.457	0.061005
	149	0.46144	0.061147
	150	0.46584	0.061283
	151	0.4702	0.061413
	152	0.47453	0.061538
	153	0.47882	0.061658
	154	0.48308	0.061772
	155	0.4873	0.061881
	156	0.49148	0.061985
	157	0.49563	0.062083
	158	0.49974	0.062176
	159	0.50382	0.062264
	160	0.50787	0.062347
	161	0.51188	0.062425
	162	0.51585	0.062498
	163	0.5198	0.062566
	164	0.52371	0.062628
	165	0.52759	0.062687
	166	0.53143	0.06274
	167	0.53525	0.062788
	168	0.53903	0.062832
	169	0.54278	0.062872
	170	0.5465	0.062906
	171	0.55018	0.062937
	172	0.55384	0.062962
	173	0.55747	0.062984
	174	0.56106	0.063
	175	0.56463	0.063013
	176	0.56816	0.063022
	177	0.57167	0.063026
	178	0.57515	0.063026
	179	0.5786	0.063022
	180	0.58202	0.063014
	181	0.58541	0.063002
	182	0.58877	0.062987
	183	0.5921	0.062967
	184	0.59541	0.062944
	185	0.59869	0.062917
	186	0.60194	0.062886
	187	0.60517	0.062852
	188	0.60837	0.062814
	189	0.61154	0.062772
	190	0.61468	0.062727
	191	0.6178	0.062679
	192	0.62089	0.062628
	193	0.62396	0.062573
	194	0.627	0.062515
	195	0.63002	0.062454
	196	0.63301	0.062389
	197	0.63598	0.062322
	198	0.63892	0.062252
	199	0.64184	0.062178
	200	0.64473	0.062102
	201	0.6476	0.062023
	202	0.65045	0.061941
	203	0.65327	0.061856
	204	0.65607	0.061769
	205	0.65884	0.061679
	206	0.66159	0.061586
	207	0.66432	0.061491
	208	0.66703	0.061393
	209	0.66971	0.061293
	210	0.67238	0.06119
	211	0.67502	0.061085
	212	0.67764	0.060978
	213	0.68023	0.060868
	214	0.68281	0.060756
	215	0.68536	0.060642
	216	0.68789	0.060526
	217	0.69041	0.060407
	218	0.6929	0.060287
	219	0.69537	0.060164
	220	0.69782	0.06004
	221	0.70025	0.059913
	222	0.70266	0.059785
	223	0.70505	0.059655
	224	0.70742	0.059523
	225	0.70977	0.059389
	226	0.7121	0.059253
	227	0.71441	0.059116
	228	0.7167	0.058977
	229	0.71898	0.058837
	230	0.72123	0.058694
	231	0.72347	0.058551
	232	0.72569	0.058405
	233	0.72789	0.058259
	234	0.73007	0.05811
	235	0.73224	0.057961
	236	0.73438	0.05781
	237	0.73651	0.057657
	238	0.73862	0.057504
	239	0.74072	0.057348
	240	0.74279	0.057192
	241	0.74485	0.057035
	242	0.74689	0.056876
	243	0.74892	0.056716
	244	0.75093	0.056555
	245	0.75292	0.056393
	246	0.7549	0.05623
	247	0.75686	0.056066
	248	0.7588	0.0559
	249	0.76073	0.055734
	250	0.76264	0.055567
	251	0.76454	0.055399
	252	0.76642	0.05523
	253	0.76828	0.05506
	254	0.77014	0.054889
	255	0.77197	0.054718
	256	0.77379	0.054545
	257	0.7756	0.054372
	258	0.77739	0.054198
	259	0.77916	0.054024
	260	0.78092	0.053849
	261	0.78267	0.053673
	262	0.7844	0.053496
	263	0.78612	0.053319
	264	0.78783	0.053141
	265	0.78952	0.052962
	266	0.79119	0.052783
	267	0.79286	0.052604
	268	0.7945	0.052424
	269	0.79614	0.052243
	270	0.79776	0.052062
	271	0.79937	0.051881
	272	0.80097	0.051699
	273	0.80255	0.051516
	274	0.80412	0.051334
	275	0.80568	0.05115
	276	0.80722	0.050967
	277	0.80876	0.050783
	278	0.81028	0.050599
	279	0.81178	0.050415
	280	0.81328	0.05023
	281	0.81476	0.050045
	282	0.81623	0.04986
	283	0.81769	0.049674
	284	0.81914	0.049488
	285	0.82057	0.049303
	286	0.822	0.049117
	287	0.82341	0.04893
	288	0.82481	0.048744
	289	0.8262	0.048557
	290	0.82757	0.048371
	291	0.82894	0.048184
	292	0.8303	0.047997
	293	0.83164	0.04781
	294	0.83297	0.047623
	295	0.8343	0.047436
	296	0.83561	0.047249
	297	0.83691	0.047062
	298	0.8382	0.046875
	299	0.83948	0.046688
	300	0.84075	0.046501
	301	0.84201	0.046314
	302	0.84326	0.046127
	303	0.8445	0.04594
	304	0.84573	0.045753
	305	0.84695	0.045566
	306	0.84816	0.04538
	307	0.84936	0.045193
	308	0.85055	0.045007
	309	0.85173	0.04482
	310	0.8529	0.044634
	311	0.85406	0.044448
	312	0.85521	0.044262
	313	0.85635	0.044077
	314	0.85749	0.043891
	315	0.85861	0.043706
	316	0.85973	0.04352
	317	0.86083	0.043335
	318	0.86193	0.043151
	319	0.86302	0.042966
	320	0.8641	0.042782
	321	0.86517	0.042598
	322	0.86623	0.042414
	323	0.86728	0.04223
	324	0.86833	0.042047
	325	0.86936	0.041864
	326	0.87039	0.041681
	327	0.87141	0.041499
	328	0.87242	0.041317
	329	0.87343	0.041135
	330	0.87442	0.040953
	331	0.87541	0.040772
	332	0.87639	0.040591
	333	0.87736	0.040411
	334	0.87833	0.04023
	335	0.87928	0.040051
	336	0.88023	0.039871
	337	0.88117	0.039692
	338	0.8821	0.039513
	339	0.88303	0.039335
	340	0.88395	0.039157
	341	0.88486	0.038979
	342	0.88576	0.038802
	343	0.88666	0.038625
	344	0.88755	0.038448
	345	0.88843	0.038272
	346	0.8893	0.038097
	347	0.89017	0.037921
	348	0.89103	0.037746
	349	0.89189	0.037572
	350	0.89273	0.037398
	351	0.89357	0.037225
	352	0.89441	0.037051
	353	0.89523	0.036879
	354	0.89606	0.036707
	355	0.89687	0.036535
	356	0.89768	0.036363
	357	0.89848	0.036193
	358	0.89927	0.036022
	359	0.90006	0.035852
	360	0.90084	0.035683
	361	0.90162	0.035514
	362	0.90238	0.035345
	363	0.90315	0.035177
	364	0.9039	0.03501
	365	0.90466	0.034843
	366	0.9054	0.034676
	367	0.90614	0.03451
	368	0.90687	0.034345
	369	0.9076	0.03418
	370	0.90832	0.034015
	371	0.90904	0.033851
	372	0.90975	0.033687
	373	0.91045	0.033524
	374	0.91115	0.033362
	375	0.91184	0.0332
	376	0.91253	0.033038
	377	0.91321	0.032877
	378	0.91389	0.032717
	379	0.91456	0.032557
	380	0.91522	0.032398
	381	0.91588	0.032239
	382	0.91654	0.03208
	383	0.91719	0.031923
	384	0.91783	0.031765
	385	0.91847	0.031609
	386	0.91911	0.031452
	387	0.91974	0.031297
	388	0.92036	0.031142
	389	0.92098	0.030987
	390	0.9216	0.030833
	391	0.92221	0.030679
	392	0.92281	0.030526
	393	0.92341	0.030374
	394	0.92401	0.030222
	395	0.9246	0.030071
	396	0.92518	0.02992
	397	0.92576	0.02977
	398	0.92634	0.02962
	399	0.92691	0.029471
	400	0.92748	0.029322
	401	0.92804	0.029174
	402	0.9286	0.029027
	403	0.92916	0.02888
	404	0.9297	0.028734
	405	0.93025	0.028588
	406	0.93079	0.028443
	407	0.93133	0.028298
	408	0.93186	0.028154
	409	0.93239	0.02801
	410	0.93291	0.027867
	411	0.93343	0.027725
	412	0.93395	0.027583
	413	0.93446	0.027441
	414	0.93497	0.027301
	415	0.93547	0.02716
	416	0.93597	0.027021
	417	0.93647	0.026881
	418	0.93696	0.026743
	419	0.93745	0.026605
	420	0.93793	0.026467
	421	0.93841	0.02633
	422	0.93889	0.026194
	423	0.93936	0.026058
	424	0.93983	0.025923
	425	0.94029	0.025788
	426	0.94075	0.025654
	427	0.94121	0.025521
	428	0.94167	0.025388
	429	0.94212	0.025255
	430	0.94256	0.025123
	431	0.94301	0.024992
	432	0.94345	0.024861
	433	0.94388	0.024731
	434	0.94432	0.024601
	435	0.94475	0.024472
	436	0.94517	0.024344
	437	0.94559	0.024216
	438	0.94601	0.024088
	439	0.94643	0.023961
	440	0.94684	0.023835
	441	0.94725	0.023709
	442	0.94766	0.023584
	443	0.94806	0.023459
	444	0.94846	0.023335
	445	0.94886	0.023211
	446	0.94925	0.023088
	447	0.94964	0.022965
	448	0.95003	0.022843
	449	0.95042	0.022722
	450	0.9508	0.022601
	451	0.95118	0.02248
	452	0.95155	0.02236
	453	0.95193	0.022241
	454	0.9523	0.022122
	455	0.95266	0.022004
	456	0.95303	0.021886
	457	0.95339	0.021769
	458	0.95375	0.021652
	459	0.9541	0.021536
	460	0.95445	0.02142
	461	0.9548	0.021305
	462	0.95515	0.021191
	463	0.95549	0.021077
	464	0.95584	0.020963
	465	0.95618	0.02085
	466	0.95651	0.020738
	467	0.95685	0.020626
	468	0.95718	0.020514
	469	0.9575	0.020403
	470	0.95783	0.020293
	471	0.95815	0.020183
	472	0.95848	0.020074
	473	0.95879	0.019965
	474	0.95911	0.019856
	475	0.95942	0.019749
	476	0.95973	0.019641
	477	0.96004	0.019534
	478	0.96035	0.019428
	479	0.96065	0.019322
	480	0.96095	0.019217
	481	0.96125	0.019112
	482	0.96155	0.019008
	483	0.96184	0.018904
	484	0.96213	0.018801
	485	0.96242	0.018698
	486	0.96271	0.018595
	487	0.963	0.018494
	488	0.96328	0.018392
	489	0.96356	0.018291
	490	0.96384	0.018191
	491	0.96412	0.018091
	492	0.96439	0.017992
	493	0.96466	0.017893
	494	0.96493	0.017794
	495	0.9652	0.017696
	496	0.96547	0.017599
	497	0.96573	0.017502
	498	0.96599	0.017405
	499	0.96625	0.017309
	500	0.96651	0.017213
