!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E15'  TableTitle=''  Document='MGluR'		
!TimePoint	!Time	>Y8	SD_Y8
E15T113	201.8	0.71897	0.76428
E15T114	201.9	0.71897	0.76428
E15T115	202	0.71897	0.76428
E15T116	202.1	0.71897	0.76428
E15T117	202.2	0.71897	0.76428
E15T118	202.3	0.71897	0.76428
E15T119	202.4	0.71897	0.76428
E15T120	202.5	0.71897	0.76428
E15T121	202.6	0.71897	0.76428
E15T122	202.7	0.71897	0.76428
E15T123	202.8	0.71897	0.76428
E15T124	202.9	0.71897	0.76428
E15T125	203	0.71897	0.76428
E15T126	203.1	0.71897	0.76428
E15T127	203.2	0.71897	0.76428
E15T128	203.3	0.71897	0.76428
E15T129	203.4	0.71897	0.76428
E15T130	203.5	0.71897	0.76428
E15T131	203.6	0.71897	0.76428
E15T132	203.7	0.71897	0.76428
E15T133	203.8	0.71897	0.76428
E15T134	203.9	0.71897	0.76428
E15T135	204	0.71897	0.76428
E15T136	204.1	0.71897	0.76428
E15T137	204.2	0.71897	0.76428
E15T138	204.3	0.71897	0.76428
E15T139	204.4	0.71897	0.76428
E15T140	204.5	0.71897	0.76428
E15T141	204.6	0.71897	0.76428
E15T142	204.7	0.71897	0.76428
E15T143	204.8	0.71897	0.76428
E15T144	204.9	0.71897	0.76428
E15T145	400	0.28571	0.77011
E15T146	400.1	0.28571	0.77011
E15T147	400.2	0.28571	0.77011
E15T148	400.3	0.28571	0.77011
E15T149	400.4	0.28571	0.77011
E15T150	400.5	0.28571	0.77011
E15T151	400.6	0.28571	0.77011
E15T152	400.7	0.28571	0.77011
E15T153	400.8	0.28571	0.77011
E15T154	400.9	0.28571	0.77011
E15T155	401	0.28571	0.77011
E15T156	401.1	0.28571	0.77011
E15T157	401.2	0.28571	0.77011
E15T158	401.3	0.28571	0.77011
E15T159	401.4	0.28571	0.77011
E15T160	401.5	0.28571	0.77011
E15T161	401.6	0.28571	0.77011
E15T162	401.7	0.28571	0.77011
E15T163	401.8	0.28571	0.77011
E15T164	401.9	0.28571	0.77011
E15T165	402	0.28571	0.77011
E15T166	402.1	0.28571	0.77011
E15T167	402.2	0.28571	0.77011
E15T168	402.3	0.28571	0.77011
E15T169	402.4	0.28571	0.77011
E15T170	402.5	0.28571	0.77011
E15T171	402.6	0.28571	0.77011
E15T172	402.7	0.28571	0.77011
E15T173	402.8	0.28571	0.77011
E15T174	402.9	0.28571	0.77011
E15T175	403	0.28571	0.77011
E15T176	403.1	0.28571	0.77011
E15T177	403.2	0.28571	0.77011
E15T178	403.3	0.28571	0.77011
E15T179	403.4	0.28571	0.77011
E15T180	403.5	0.28571	0.77011
E15T181	403.6	0.28571	0.77011
E15T182	403.7	0.28571	0.77011
E15T183	403.8	0.28571	0.77011
E15T184	403.9	0.28571	0.77011
E15T185	404	0.28571	0.77011
E15T186	404.1	0.28571	0.77011
E15T187	404.2	0.28571	0.77011
E15T188	404.3	0.28571	0.77011
E15T189	404.4	0.28571	0.77011
E15T190	404.5	0.28571	0.77011
E15T191	404.6	0.28571	0.77011
E15T192	404.7	0.28571	0.77011
E15T193	404.8	0.28571	0.77011
E15T194	404.9	0.28571	0.77011
E15T195	600	0.063232	0.40839
E15T196	600.1	0.063232	0.40839
E15T197	600.2	0.063232	0.40839
E15T198	600.3	0.063232	0.40839
E15T199	600.4	0.063232	0.40839
E15T200	600.5	0.063232	0.40839
E15T201	600.6	0.063232	0.40839
E15T202	600.7	0.063232	0.40839
E15T203	600.8	0.063232	0.40839
E15T204	600.9	0.063232	0.40839
E15T205	601	0.063232	0.40839
E15T206	601.1	0.063232	0.40839
E15T207	601.2	0.063232	0.40839
E15T208	601.3	0.063232	0.40839
E15T209	601.4	0.063232	0.40839
E15T210	601.5	0.063232	0.40839
E15T211	601.6	0.063232	0.40839
E15T212	601.7	0.063232	0.40839
E15T213	601.8	0.063232	0.40839
E15T214	601.9	0.063232	0.40839
E15T215	602	0.063232	0.40839
E15T216	602.1	0.063232	0.40839
E15T217	602.2	0.063232	0.40839
E15T218	602.3	0.063232	0.40839
E15T219	602.4	0.063232	0.40839
E15T220	602.5	0.063232	0.40839
E15T221	602.6	0.063232	0.40839
E15T222	602.7	0.063232	0.40839
E15T223	602.8	0.063232	0.40839
E15T224	602.9	0.063232	0.40839
E15T225	603	0.063232	0.40839
E15T226	603.1	0.063232	0.40839
E15T227	603.2	0.063232	0.40839
E15T228	603.3	0.063232	0.40839
E15T229	603.4	0.063232	0.40839
E15T230	603.5	0.063232	0.40839
E15T231	603.6	0.063232	0.40839
E15T232	603.7	0.063232	0.40839
E15T233	603.8	0.063232	0.40839
E15T234	603.9	0.063232	0.40839
E15T235	604	0.063232	0.40839
E15T236	604.1	0.063232	0.40839
E15T237	604.2	0.063232	0.40839
E15T238	604.3	0.063232	0.40839
E15T239	604.4	0.063232	0.40839
E15T240	604.5	0.063232	0.40839
E15T241	604.6	0.063232	0.40839
E15T242	604.7	0.063232	0.40839
E15T243	604.8	0.063232	0.40839
E15T244	604.9	0.063232	0.40839
E15T245	800	0	0.38506
E15T246	800.1	0	0.38506
E15T247	800.2	0	0.38506
E15T248	800.3	0	0.38506
E15T249	800.4	0	0.38506
E15T250	800.5	0	0.38506
E15T251	800.6	0	0.38506
E15T252	800.7	0	0.38506
E15T253	800.8	0	0.38506
E15T254	800.9	0	0.38506
E15T255	801	0	0.38506
E15T256	801.1	0	0.38506
E15T257	801.2	0	0.38506
E15T258	801.3	0	0.38506
E15T259	801.4	0	0.38506
E15T260	801.5	0	0.38506
E15T261	801.6	0	0.38506
E15T262	801.7	0	0.38506
E15T263	801.8	0	0.38506
E15T264	801.9	0	0.38506
E15T265	802	0	0.38506
E15T266	802.1	0	0.38506
E15T267	802.2	0	0.38506
E15T268	802.3	0	0.38506
E15T269	802.4	0	0.38506
E15T270	802.5	0	0.38506
E15T271	802.6	0	0.38506
E15T272	802.7	0	0.38506
E15T273	802.8	0	0.38506
E15T274	802.9	0	0.38506
E15T275	803	0	0.38506
E15T276	803.1	0	0.38506
E15T277	803.2	0	0.38506
E15T278	803.3	0	0.38506
E15T279	803.4	0	0.38506
E15T280	803.5	0	0.38506
E15T281	803.6	0	0.38506
E15T282	803.7	0	0.38506
E15T283	803.8	0	0.38506
E15T284	803.9	0	0.38506
E15T285	804	0	0.38506
E15T286	804.1	0	0.38506
E15T287	804.2	0	0.38506
E15T288	804.3	0	0.38506
E15T289	804.4	0	0.38506
E15T290	804.5	0	0.38506
E15T291	804.6	0	0.38506
E15T292	804.7	0	0.38506
E15T293	804.8	0	0.38506
E15T294	804.9	0	0.38506
E15T295	1000	0.033958	0.6476
E15T296	1000.1	0.033958	0.6476
E15T297	1000.2	0.033958	0.6476
E15T298	1000.3	0.033958	0.6476
E15T299	1000.4	0.033958	0.6476
E15T300	1000.5	0.033958	0.6476
E15T301	1000.6	0.033958	0.6476
E15T302	1000.7	0.033958	0.6476
E15T303	1000.8	0.033958	0.6476
E15T304	1000.9	0.033958	0.6476
E15T305	1001	0.033958	0.6476
E15T306	1001.1	0.033958	0.6476
E15T307	1001.2	0.033958	0.6476
E15T308	1001.3	0.033958	0.6476
E15T309	1001.4	0.033958	0.6476
E15T310	1001.5	0.033958	0.6476
E15T311	1001.6	0.033958	0.6476
E15T312	1001.7	0.033958	0.6476
E15T313	1001.8	0.033958	0.6476
E15T314	1001.9	0.033958	0.6476
E15T315	1002	0.033958	0.6476
E15T316	1002.1	0.033958	0.6476
E15T317	1002.2	0.033958	0.6476
E15T318	1002.3	0.033958	0.6476
E15T319	1002.4	0.033958	0.6476
E15T320	1002.5	0.033958	0.6476
E15T321	1002.6	0.033958	0.6476
E15T322	1002.7	0.033958	0.6476
E15T323	1002.8	0.033958	0.6476
E15T324	1002.9	0.033958	0.6476
E15T325	1003	0.033958	0.6476
E15T326	1003.1	0.033958	0.6476
E15T327	1003.2	0.033958	0.6476
E15T328	1003.3	0.033958	0.6476
E15T329	1003.4	0.033958	0.6476
E15T330	1003.5	0.033958	0.6476
E15T331	1003.6	0.033958	0.6476
E15T332	1003.7	0.033958	0.6476
E15T333	1003.8	0.033958	0.6476
E15T334	1003.9	0.033958	0.6476
E15T335	1004	0.033958	0.6476
E15T336	1004.1	0.033958	0.6476
E15T337	1004.2	0.033958	0.6476
E15T338	1004.3	0.033958	0.6476
E15T339	1004.4	0.033958	0.6476
E15T340	1004.5	0.033958	0.6476
E15T341	1004.6	0.033958	0.6476
E15T342	1004.7	0.033958	0.6476
E15T343	1004.8	0.033958	0.6476
E15T344	1004.9	0.033958	0.6476
