!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E21'  TableTitle=''  Document='MGluR'										
!TimePoint	!Time	>Y10	SD_Y10								
E21T351	351	0.87287	0.17236								
E21T352	352	0.87335	0.1719								
E21T353	353	0.87383	0.17145								
E21T354	354	0.8743	0.17099								
E21T355	355	0.87478	0.17054								
E21T356	356	0.87525	0.17008								
E21T357	357	0.87572	0.16963								
E21T358	358	0.87618	0.16918								
E21T359	359	0.87665	0.16874								
E21T360	360	0.87711	0.16829								
E21T361	361	0.87757	0.16784								
E21T362	362	0.87803	0.1674								
E21T363	363	0.87848	0.16696								
E21T364	364	0.87894	0.16652								
E21T365	365	0.87939	0.16608								
E21T366	366	0.87984	0.16564								
E21T367	367	0.88029	0.16521								
E21T368	368	0.88073	0.16477								
E21T369	369	0.88117	0.16434								
E21T370	370	0.88162	0.16391								
E21T371	371	0.88205	0.16348								
E21T372	372	0.88249	0.16305								
E21T373	373	0.88293	0.16262								
E21T374	374	0.88336	0.16219								
E21T375	375	0.88379	0.16177								
E21T376	376	0.88422	0.16135								
E21T377	377	0.88465	0.16092								
E21T378	378	0.88507	0.1605								
E21T379	379	0.88549	0.16008								
E21T380	380	0.88592	0.15967								
E21T381	381	0.88633	0.15925								
E21T382	382	0.88675	0.15883								
E21T383	383	0.88717	0.15842								
E21T384	384	0.88758	0.15801								
E21T385	385	0.88799	0.1576								
E21T386	386	0.8884	0.15719								
E21T387	387	0.88881	0.15678								
E21T388	388	0.88922	0.15637								
E21T389	389	0.88962	0.15597								
E21T390	390	0.89002	0.15556								
E21T391	391	0.89042	0.15516								
E21T392	392	0.89082	0.15476								
E21T393	393	0.89122	0.15436								
E21T394	394	0.89161	0.15396								
E21T395	395	0.892	0.15356								
E21T396	396	0.8924	0.15316								
E21T397	397	0.89279	0.15277								
E21T398	398	0.89317	0.15237								
E21T399	399	0.89356	0.15198								
E21T400	400	0.89394	0.15159								
	401	0.89433	0.1512								
	402	0.89471	0.15081								
	403	0.89509	0.15042								
	404	0.89546	0.15004								
	405	0.89584	0.14965								
	406	0.89621	0.14927								
	407	0.89659	0.14888								
	408	0.89696	0.1485								
	409	0.89733	0.14812								
	410	0.89769	0.14774								
	411	0.89806	0.14736								
	412	0.89842	0.14699								
	413	0.89879	0.14661								
	414	0.89915	0.14624								
	415	0.89951	0.14586								
	416	0.89987	0.14549								
	417	0.90022	0.14512								
	418	0.90058	0.14475								
	419	0.90093	0.14438								
	420	0.90128	0.14402								
	421	0.90163	0.14365								
	422	0.90198	0.14329								
	423	0.90233	0.14292								
	424	0.90267	0.14256								
	425	0.90302	0.1422								
	426	0.90336	0.14184								
	427	0.9037	0.14148								
	428	0.90404	0.14112								
	429	0.90438	0.14076								
	430	0.90472	0.14041								
	431	0.90505	0.14005								
	432	0.90538	0.1397								
	433	0.90572	0.13934								
	434	0.90605	0.13899								
	435	0.90638	0.13864								
	436	0.9067	0.13829								
	437	0.90703	0.13794								
	438	0.90736	0.1376								
	439	0.90768	0.13725								
	440	0.908	0.13691								
	441	0.90832	0.13656								
	442	0.90864	0.13622								
	443	0.90896	0.13588								
	444	0.90928	0.13554								
	445	0.90959	0.1352								
	446	0.90991	0.13486								
	447	0.91022	0.13452								
	448	0.91053	0.13418								
	449	0.91084	0.13385								
	450	0.91115	0.13351								
	451	0.91146	0.13318								
	452	0.91177	0.13285								
	453	0.91207	0.13251								
	454	0.91238	0.13218								
