!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E10'  TableTitle=''  Document='MGluR'		
!TimePoint	!Time	>Y7	SD_Y7
E10T117	61.7	0.26473	0.05
E10T118	61.8	0.26473	0.05
E10T119	61.9	0.26473	0.05
E10T120	62	0.26473	0.05
E10T121	62.1	0.26473	0.05
E10T122	62.2	0.26473	0.05
E10T123	62.3	0.26473	0.05
E10T124	62.4	0.26473	0.05
E10T125	62.5	0.26473	0.05
E10T126	62.6	0.26473	0.05
E10T127	62.7	0.26473	0.05
E10T128	62.8	0.26473	0.05
E10T129	62.9	0.26473	0.05
E10T130	63	0.26473	0.05
E10T131	63.1	0.26473	0.05
E10T132	63.2	0.26473	0.05
E10T133	63.3	0.26473	0.05
E10T134	63.4	0.26473	0.05
E10T135	63.5	0.26473	0.05
E10T136	63.6	0.26473	0.05
E10T137	63.7	0.26473	0.05
E10T138	63.8	0.26473	0.05
E10T139	63.9	0.26473	0.05
E10T140	64	0.26473	0.05
E10T141	64.1	0.26473	0.05
E10T142	64.2	0.26473	0.05
E10T143	64.3	0.26473	0.05
E10T144	64.4	0.26473	0.05
E10T145	64.5	0.26473	0.05
E10T146	64.6	0.26473	0.05
E10T147	64.7	0.26473	0.05
E10T148	64.8	0.26473	0.05
E10T149	64.9	0.26473	0.05
E10T150	90	0.72899	0.05
E10T151	90.1	0.72899	0.05
E10T152	90.2	0.72899	0.05
E10T153	90.3	0.72899	0.05
E10T154	90.4	0.72899	0.05
E10T155	90.5	0.72899	0.05
E10T156	90.6	0.72899	0.05
E10T157	90.7	0.72899	0.05
E10T158	90.8	0.72899	0.05
E10T159	90.9	0.72899	0.05
E10T160	91	0.72899	0.05
E10T161	91.1	0.72899	0.05
E10T162	91.2	0.72899	0.05
E10T163	91.3	0.72899	0.05
E10T164	91.4	0.72899	0.05
E10T165	91.5	0.72899	0.05
E10T166	91.6	0.72899	0.05
E10T167	91.7	0.72899	0.05
E10T168	91.8	0.72899	0.05
E10T169	91.9	0.72899	0.05
E10T170	92	0.72899	0.05
E10T171	92.1	0.72899	0.05
E10T172	92.2	0.72899	0.05
E10T173	92.3	0.72899	0.05
E10T174	92.4	0.72899	0.05
E10T175	92.5	0.72899	0.05
E10T176	92.6	0.72899	0.05
E10T177	92.7	0.72899	0.05
E10T178	92.8	0.72899	0.05
E10T179	92.9	0.72899	0.05
E10T180	93	0.72899	0.05
E10T181	93.1	0.72899	0.05
E10T182	93.2	0.72899	0.05
E10T183	93.3	0.72899	0.05
E10T184	93.4	0.72899	0.05
E10T185	93.5	0.72899	0.05
E10T186	93.6	0.72899	0.05
E10T187	93.7	0.72899	0.05
E10T188	93.8	0.72899	0.05
E10T189	93.9	0.72899	0.05
E10T190	94	0.72899	0.05
E10T191	94.1	0.72899	0.05
E10T192	94.2	0.72899	0.05
E10T193	94.3	0.72899	0.05
E10T194	94.4	0.72899	0.05
E10T195	94.5	0.72899	0.05
E10T196	94.6	0.72899	0.05
E10T197	94.7	0.72899	0.05
E10T198	94.8	0.72899	0.05
E10T199	94.9	0.72899	0.05
E10T200	120	0.93951	0.05
E10T201	120.1	0.93951	0.05
E10T202	120.2	0.93951	0.05
E10T203	120.3	0.93951	0.05
E10T204	120.4	0.93951	0.05
E10T205	120.5	0.93951	0.05
E10T206	120.6	0.93951	0.05
E10T207	120.7	0.93951	0.05
E10T208	120.8	0.93951	0.05
E10T209	120.9	0.93951	0.05
E10T210	121	0.93951	0.05
E10T211	121.1	0.93951	0.05
E10T212	121.2	0.93951	0.05
E10T213	121.3	0.93951	0.05
E10T214	121.4	0.93951	0.05
E10T215	121.5	0.93951	0.05
E10T216	121.6	0.93951	0.05
E10T217	121.7	0.93951	0.05
E10T218	121.8	0.93951	0.05
E10T219	121.9	0.93951	0.05
E10T220	122	0.93951	0.05
E10T221	122.1	0.93951	0.05
E10T222	122.2	0.93951	0.05
E10T223	122.3	0.93951	0.05
E10T224	122.4	0.93951	0.05
E10T225	122.5	0.93951	0.05
E10T226	122.6	0.93951	0.05
E10T227	122.7	0.93951	0.05
E10T228	122.8	0.93951	0.05
E10T229	122.9	0.93951	0.05
E10T230	123	0.93951	0.05
E10T231	123.1	0.93951	0.05
E10T232	123.2	0.93951	0.05
E10T233	123.3	0.93951	0.05
E10T234	123.4	0.93951	0.05
E10T235	123.5	0.93951	0.05
E10T236	123.6	0.93951	0.05
E10T237	123.7	0.93951	0.05
E10T238	123.8	0.93951	0.05
E10T239	123.9	0.93951	0.05
E10T240	124	0.93951	0.05
E10T241	124.1	0.93951	0.05
E10T242	124.2	0.93951	0.05
E10T243	124.3	0.93951	0.05
E10T244	124.4	0.93951	0.05
E10T245	124.5	0.93951	0.05
E10T246	124.6	0.93951	0.05
E10T247	124.7	0.93951	0.05
E10T248	124.8	0.93951	0.05
E10T249	124.9	0.93951	0.05
E10T250	150	1	0.05
E10T251	150.1	1	0.05
E10T252	150.2	1	0.05
E10T253	150.3	1	0.05
E10T254	150.4	1	0.05
E10T255	150.5	1	0.05
E10T256	150.6	1	0.05
E10T257	150.7	1	0.05
E10T258	150.8	1	0.05
E10T259	150.9	1	0.05
E10T260	151	1	0.05
E10T261	151.1	1	0.05
E10T262	151.2	1	0.05
E10T263	151.3	1	0.05
E10T264	151.4	1	0.05
E10T265	151.5	1	0.05
E10T266	151.6	1	0.05
E10T267	151.7	1	0.05
E10T268	151.8	1	0.05
E10T269	151.9	1	0.05
E10T270	152	1	0.05
E10T271	152.1	1	0.05
E10T272	152.2	1	0.05
E10T273	152.3	1	0.05
E10T274	152.4	1	0.05
E10T275	152.5	1	0.05
E10T276	152.6	1	0.05
E10T277	152.7	1	0.05
E10T278	152.8	1	0.05
E10T279	152.9	1	0.05
E10T280	153	1	0.05
E10T281	153.1	1	0.05
E10T282	153.2	1	0.05
E10T283	153.3	1	0.05
E10T284	153.4	1	0.05
E10T285	153.5	1	0.05
E10T286	153.6	1	0.05
E10T287	153.7	1	0.05
E10T288	153.8	1	0.05
E10T289	153.9	1	0.05
E10T290	154	1	0.05
E10T291	154.1	1	0.05
E10T292	154.2	1	0.05
E10T293	154.3	1	0.05
E10T294	154.4	1	0.05
E10T295	154.5	1	0.05
E10T296	154.6	1	0.05
E10T297	154.7	1	0.05
E10T298	154.8	1	0.05
E10T299	154.9	1	0.05
